Year,Month,Day,Rating,MovieID,RatingID,Date,Time,UserID
2024,June,19,3.6,3329,708,,,SF_3562
2024,June,19,3.7,201,786,,,SF_554
2024,June,19,3.8,1145,6886,,,SF_2349
2024,June,19,4.1,2905,5212,,,SF_2511
2024,June,19,4.1,3221,3369,,,SF_4202
2024,June,19,4.1,3318,229,,,SF_3877
2024,June,19,4.2,3312,6288,,,SF_4983
2024,June,19,4.3,1759,2113,,,SF_121
2024,June,19,4.3,2698,7816,,,SF_1641
2024,June,19,4.4,1128,5876,,,SF_4219
2024,June,19,4.5,954,1161,,,SF_1047
2024,June,19,4.6,2228,6975,,,SF_5379
2024,June,20,1.6,2440,8274,,,SF_2997
2024,June,20,1.9,2829,1418,,,SF_4254
2024,June,20,2,3023,8060,,,SF_5755
2024,June,20,2.2,700,6832,,,SF_2627
2024,June,20,2.2,3652,321,,,SF_3928
2024,June,20,2.3,2892,8550,,,SF_5944
2024,June,20,2.8,3321,836,,,SF_5247
2024,June,20,2.9,1141,7006,,,SF_727
2024,June,20,3.1,2089,5753,,,SF_3788
2024,June,20,3.2,2220,4421,,,SF_2016
2024,June,20,3.3,3418,1778,,,SF_1427
2024,June,20,3.4,287,5121,,,SF_4643
2024,June,20,3.6,54,7057,,,SF_5427
2024,June,20,3.6,1953,8900,,,SF_2966
2024,June,20,3.8,1148,1070,,,SF_5636
2024,June,20,4,2795,9356,,,SF_5475
2024,June,20,4.3,1176,7409,,,SF_3309
2024,June,20,4.3,3516,7272,,,SF_5173
2024,June,20,4.3,3707,7478,,,SF_2788
2024,June,20,4.9,2728,560,,,SF_3304
2024,June,21,1.1,1154,6927,,,SF_4024
2024,June,21,1.2,1180,5139,,,SF_2745
2024,June,21,1.7,868,6746,,,SF_3069
2024,June,21,1.7,2363,9523,,,SF_4907
2024,June,21,1.8,896,4972,,,SF_3070
2024,June,21,1.9,794,9052,,,SF_3804
2024,June,21,2.7,2675,3930,,,SF_869
2024,June,21,3,2022,281,,,SF_2954
2024,June,21,3.3,2487,5792,,,SF_5206
2024,June,21,3.4,3946,8665,,,SF_1510
2024,June,21,3.8,930,2126,,,SF_424
2024,June,21,3.8,1969,4558,,,SF_4841
2024,June,21,3.8,2471,818,,,SF_3721
2024,June,21,3.9,3515,6069,,,SF_4883
2024,June,21,4,561,5794,,,SF_5747
2024,June,21,4.2,542,2348,,,SF_1648
2024,June,21,4.3,3237,264,,,SF_3506
2024,June,21,4.9,1440,4639,,,SF_2211
2024,June,21,4.9,1758,877,,,SF_1890
2024,June,22,1.3,3235,7862,,,SF_4921
2024,June,22,1.4,1693,5615,,,SF_3435
2024,June,22,1.6,3504,6468,,,SF_5186
2024,June,22,2.1,1267,1671,,,SF_5591
2024,June,22,2.2,272,1087,,,SF_214
2024,June,22,2.2,1363,7580,,,SF_4158
2024,June,22,2.3,1372,9537,,,SF_2954
2024,June,22,2.5,2029,5232,,,SF_2285
2024,June,22,2.8,3393,1823,,,SF_616
2024,June,22,2.9,1816,96,,,SF_1893
2024,June,22,2.9,1929,9235,,,SF_2351
2024,June,22,3.1,3277,4685,,,SF_2232
2024,June,22,3.3,2254,7147,,,SF_4115
2024,June,22,3.3,2572,4016,,,SF_5106
2024,June,22,3.4,2042,1588,,,SF_4931
2024,June,22,3.5,2117,9045,,,SF_460
2024,June,22,3.5,2498,3273,,,SF_554
2024,June,22,3.5,3013,3807,,,SF_960
2024,June,22,3.7,2333,4625,,,SF_4160
2024,June,22,4,2351,7881,,,SF_5790
2024,June,22,4.6,352,2424,,,SF_5211
2024,June,22,4.7,961,6591,,,SF_2535
2024,June,22,4.8,316,9475,,,SF_4006
2024,June,22,4.8,1537,3088,,,SF_5310
2024,June,22,4.8,3598,2678,,,SF_4532
2024,June,22,4.9,1825,58,,,SF_3318
2024,June,22,4.9,2285,7369,,,SF_303
2024,June,23,1.1,3099,8052,,,SF_166
2024,June,23,1.2,1067,4726,,,SF_315
2024,June,23,1.5,2997,1603,,,SF_2978
2024,June,23,1.5,3306,3114,,,SF_3429
2024,June,23,1.7,1124,2157,,,SF_2827
2024,June,23,1.8,35,6967,,,SF_5147
2024,June,23,2.1,3516,1545,,,SF_2692
2024,June,23,2.2,483,1966,,,SF_2401
2024,June,23,2.2,1375,3440,,,SF_1509
2024,June,23,2.3,1785,6671,,,SF_3044
2024,June,23,2.4,1129,7751,,,SF_685
2024,June,23,2.6,2539,1134,,,SF_993
2024,June,23,2.6,3174,8215,,,SF_1306
2024,June,23,2.6,3525,7786,,,SF_4418
2024,June,23,2.7,3397,1653,,,SF_2579
2024,June,23,2.8,2779,441,,,SF_5509
2024,June,23,3,908,3799,,,SF_1677
2024,June,23,3,1523,913,,,SF_3951
2024,June,23,3.1,2644,1929,,,SF_1783
2024,June,23,3.1,3690,2437,,,SF_1309
2024,June,23,3.2,2869,2584,,,SF_4781
2024,June,23,3.6,3790,6034,,,SF_4199
2024,June,23,3.8,1071,3489,,,SF_3909
2024,June,23,4.1,2127,7327,,,SF_1859
2024,June,23,4.3,839,290,,,SF_3161
2024,June,23,4.7,3188,2034,,,SF_1530
2024,June,23,4.9,480,4841,,,SF_987
2024,June,24,1.1,2073,1949,,,SF_5915
2024,June,24,1.3,3238,5791,,,SF_5916
2024,June,24,1.5,2193,6249,,,SF_1064
2024,June,24,1.6,1336,4884,,,SF_3767
2024,June,24,2.3,901,6003,,,SF_723
2024,June,24,2.4,506,2028,,,SF_4255
2024,June,24,2.4,2178,6125,,,SF_3308
2024,June,24,2.6,3649,4693,,,SF_2642
2024,June,24,2.7,1477,4660,,,SF_196
2024,June,24,2.9,117,7815,,,SF_2741
2024,June,24,3,3395,931,,,SF_4033
2024,June,24,3.1,1010,6790,,,SF_5203
2024,June,24,3.1,2792,636,,,SF_1478
2024,June,24,3.4,1057,3446,,,SF_1301
2024,June,24,3.6,841,2279,,,SF_1605
2024,June,24,3.6,3496,5501,,,SF_3210
2024,June,24,3.8,863,8598,,,SF_4137
2024,June,24,3.8,2359,5693,,,SF_5405
2024,June,24,4,773,7716,,,SF_2613
2024,June,24,4,3446,138,,,SF_4615
2024,June,24,4.1,484,7036,,,SF_4077
2024,June,24,4.1,970,9256,,,SF_2807
2024,June,24,4.1,2407,9933,,,SF_4522
2024,June,24,4.3,1479,566,,,SF_1042
2024,June,24,4.7,1201,3339,,,SF_1143
2024,June,24,4.7,3345,8612,,,SF_2844
2024,June,24,4.8,1055,1194,,,SF_1043
2024,June,25,1.1,2296,9938,,,SF_3664
2024,June,25,1.1,3605,4528,,,SF_186
2024,June,25,1.2,35,5904,,,SF_2157
2024,June,25,1.2,959,308,,,SF_78
2024,June,25,1.3,629,4895,,,SF_5936
2024,June,25,1.4,867,5189,,,SF_3666
2024,June,25,1.4,2819,8464,,,SF_4874
2024,June,25,1.7,1399,5723,,,SF_2193
2024,June,25,1.7,2702,7941,,,SF_3361
2024,June,25,1.7,2969,2637,,,SF_3664
2024,June,25,1.9,1101,4668,,,SF_4113
2024,June,25,2,142,8563,,,SF_5024
2024,June,25,2.2,868,7843,,,SF_1710
2024,June,25,2.3,228,975,,,SF_1542
2024,June,25,2.5,3183,9051,,,SF_4246
2024,June,25,2.6,147,612,,,SF_6002
2024,June,25,2.6,1816,1670,,,SF_3025
2024,June,25,3.6,173,7132,,,SF_4757
2024,June,25,3.6,2667,1473,,,SF_3989
2024,June,25,4.1,1660,495,,,SF_4943
2024,June,25,4.3,1837,7952,,,SF_5055
2024,June,25,4.3,2770,9957,,,SF_6014
2024,June,25,4.4,3242,5730,,,SF_321
2024,June,25,4.4,3362,2697,,,SF_110
2024,June,25,4.5,257,3443,,,SF_5608
2024,June,25,4.7,3863,5996,,,SF_2244
2024,June,25,4.9,196,8284,,,SF_4770
2024,June,26,1.2,876,3265,,,SF_709
2024,June,26,1.4,2678,3774,,,SF_478
2024,June,26,1.5,2685,5797,,,SF_3334
2024,June,26,1.6,2197,7171,,,SF_5996
2024,June,26,2,3767,1145,,,SF_361
2024,June,26,2.6,1465,4803,,,SF_3174
2024,June,26,3.3,216,9032,,,SF_1614
2024,June,26,3.3,1514,2377,,,SF_2575
2024,June,26,4.4,1261,3278,,,SF_3674
2024,June,26,4.4,2674,5452,,,SF_3209
2024,June,26,4.4,2746,1096,,,SF_1085
2024,June,26,4.4,3549,6385,,,SF_3988
2024,June,26,4.6,1508,2090,,,SF_1601
2024,June,27,1,2198,5251,,,SF_5988
2024,June,27,1.2,3490,7174,,,SF_4204
2024,June,27,1.3,3782,7817,,,SF_2829
2024,June,27,1.5,1032,113,,,SF_5742
2024,June,27,1.5,2898,1711,,,SF_5570
2024,June,27,1.6,2319,9840,,,SF_4209
2024,June,27,1.6,2851,3512,,,SF_2490
2024,June,27,1.7,1937,6963,,,SF_2466
2024,June,27,1.8,2289,2085,,,SF_3723
2024,June,27,1.9,3208,7452,,,SF_4526
2024,June,27,2.1,2214,6860,,,SF_5337
2024,June,27,2.1,2859,1339,,,SF_4320
2024,June,27,2.3,3728,7372,,,SF_5949
2024,June,27,2.5,3376,6454,,,SF_5883
2024,June,27,2.6,2243,1735,,,SF_3136
2024,June,27,2.6,2800,522,,,SF_4165
2024,June,27,2.7,2421,4161,,,SF_4397
2024,June,27,2.7,2435,1397,,,SF_5905
2024,June,27,3,1240,9199,,,SF_5783
2024,June,27,3,1507,3685,,,SF_102
2024,June,27,3,2464,5402,,,SF_1580
2024,June,27,3.8,621,390,,,SF_3103
2024,June,27,4.3,1655,3637,,,SF_2578
2024,June,27,4.3,2322,53,,,SF_3989
2024,June,27,4.7,836,6758,,,SF_54
2024,June,27,4.7,2351,3877,,,SF_5587
2024,June,27,4.8,448,1027,,,SF_3948
2024,June,27,4.9,365,1838,,,SF_2216
2024,June,28,1.1,2553,9575,,,SF_3727
2024,June,28,1.2,2554,9950,,,SF_4195
2024,June,28,1.3,196,2162,,,SF_362
2024,June,28,1.6,2696,9066,,,SF_4856
2024,June,28,1.6,3866,531,,,SF_402
2024,June,28,1.7,3732,148,,,SF_5189
2024,June,28,1.9,3867,2460,,,SF_2062
2024,June,28,2,1509,22,,,SF_1839
2024,June,28,2.1,1177,5300,,,SF_1801
2024,June,28,2.1,2675,3842,,,SF_306
2024,June,28,2.9,1789,6061,,,SF_5983
2024,June,28,3,2108,4948,,,SF_2111
2024,June,28,3.5,395,8794,,,SF_1598
2024,June,28,3.5,3249,8390,,,SF_5871
2024,June,28,3.6,835,1959,,,SF_150
2024,June,28,3.9,1381,8682,,,SF_272
2024,June,28,4,20,6533,,,SF_1893
2024,June,28,4,1327,3162,,,SF_4151
2024,June,28,4.2,1217,7859,,,SF_4224
2024,June,28,4.2,2391,4132,,,SF_2455
2024,June,28,4.2,3070,173,,,SF_5665
2024,June,28,4.3,3657,4799,,,SF_9
2024,June,28,4.4,486,8355,,,SF_2060
2024,June,28,4.4,1980,2601,,,SF_2024
2024,June,28,4.7,1633,4114,,,SF_4369
2024,June,28,4.8,435,8163,,,SF_3407
2024,June,28,4.8,2129,6643,,,SF_1275
2024,June,29,1.1,2493,4048,,,SF_3510
2024,June,29,1.3,391,5330,,,SF_1542
2024,June,29,1.5,3922,1285,,,SF_787
2024,June,29,1.6,2580,4435,,,SF_113
2024,June,29,1.7,1543,6144,,,SF_1861
2024,June,29,1.7,2205,1342,,,SF_1913
2024,June,29,1.9,1244,7120,,,SF_3235
2024,June,29,1.9,2404,5567,,,SF_3475
2024,June,29,1.9,2765,9136,,,SF_921
2024,June,29,2.1,826,3026,,,SF_5725
2024,June,29,2.1,1061,8451,,,SF_3065
2024,June,29,2.2,758,1567,,,SF_2407
2024,June,29,2.2,1677,3416,,,SF_756
2024,June,29,2.3,2617,1815,,,SF_3842
2024,June,29,2.4,327,2325,,,SF_5333
2024,June,29,2.5,2689,1396,,,SF_4998
2024,June,29,2.7,653,4090,,,SF_1042
2024,June,29,3,3254,503,,,SF_1187
2024,June,29,3.2,29,3775,,,SF_4420
2024,June,29,3.2,1042,3640,,,SF_3355
2024,June,29,3.5,1692,1616,,,SF_2412
2024,June,29,3.5,3024,9531,,,SF_4795
2024,June,29,3.6,339,9151,,,SF_2714
2024,June,29,4.2,1157,7975,,,SF_87
2024,June,29,4.2,1514,7085,,,SF_5547
2024,June,29,4.2,2803,4374,,,SF_1983
2024,June,29,4.3,1222,650,,,SF_2008
2024,June,29,4.3,1503,5128,,,SF_1309
2024,June,29,4.3,1641,6189,,,SF_4979
2024,June,29,4.4,1832,4432,,,SF_1880
2024,June,29,4.5,1147,127,,,SF_3657
2024,June,29,4.6,2299,3063,,,SF_4241
2024,June,29,4.7,2246,8128,,,SF_4662
2024,June,29,4.7,2904,7927,,,SF_635
2024,June,29,4.8,1160,2047,,,SF_5033
2024,June,29,4.9,281,5511,,,SF_2774
2024,June,29,5,1685,4250,,,SF_875
2024,June,30,1,3121,9361,,,SF_1280
2024,June,30,1.2,1509,678,,,SF_5735
2024,June,30,1.3,1727,1053,,,SF_5213
2024,June,30,1.4,1410,738,,,SF_5502
2024,June,30,1.5,2486,1952,,,SF_3639
2024,June,30,1.5,3270,99,,,SF_2561
2024,June,30,1.6,1308,2790,,,SF_4924
2024,June,30,1.7,1861,9894,,,SF_4976
2024,June,30,1.9,405,9005,,,SF_5296
2024,June,30,2.1,313,3536,,,SF_1721
2024,June,30,2.2,590,5301,,,SF_3876
2024,June,30,2.3,3448,5099,,,SF_2381
2024,June,30,2.7,1319,3732,,,SF_2755
2024,June,30,2.9,3204,3548,,,SF_4753
2024,June,30,2.9,3226,5063,,,SF_2451
2024,June,30,2.9,3925,663,,,SF_5982
2024,June,30,3,289,6708,,,SF_1252
2024,June,30,3.1,217,8217,,,SF_4312
2024,June,30,3.1,3595,7480,,,SF_5421
2024,June,30,3.2,1783,9995,,,SF_3003
2024,June,30,3.2,3017,700,,,SF_867
2024,June,30,3.4,2451,1867,,,SF_3209
2024,June,30,3.4,3015,4155,,,SF_5710
2024,June,30,4.2,2228,6705,,,SF_4010
2024,June,30,4.2,3825,6380,,,SF_1333
2024,June,30,4.4,340,9292,,,SF_2422
2024,June,30,4.5,953,9765,,,SF_3748
2024,June,30,4.7,2520,9910,,,SF_2390
2024,June,30,4.8,1921,3958,,,SF_1148
2024,July,1,1.3,509,3853,,,SF_2654
2024,July,1,1.4,1337,9839,,,SF_5565
2024,July,1,1.5,2937,4085,,,SF_1137
2024,July,1,1.6,770,4597,,,SF_551
2024,July,1,1.6,2844,604,,,SF_4222
2024,July,1,1.7,840,9535,,,SF_4912
2024,July,1,1.7,3608,5528,,,SF_2273
2024,July,1,1.8,3657,6757,,,SF_4707
2024,July,1,1.9,1146,1243,,,SF_3226
2024,July,1,1.9,2054,9194,,,SF_4104
2024,July,1,2,253,8537,,,SF_2979
2024,July,1,2,1927,2278,,,SF_3095
2024,July,1,2.1,3658,1721,,,SF_2715
2024,July,1,2.3,3118,5348,,,SF_416
2024,July,1,2.4,569,886,,,SF_3579
2024,July,1,2.9,967,6645,,,SF_2596
2024,July,1,3.2,727,8557,,,SF_3398
2024,July,1,3.4,246,8281,,,SF_3968
2024,July,1,3.6,801,9219,,,SF_13
2024,July,1,3.6,1100,2461,,,SF_840
2024,July,1,3.7,1449,6630,,,SF_4464
2024,July,1,4.2,3295,5136,,,SF_3807
2024,July,1,4.7,3350,6702,,,SF_235
2024,July,1,4.8,2403,2496,,,SF_4933
2024,July,2,1,1601,230,,,SF_3020
2024,July,2,1.1,333,1491,,,SF_1258
2024,July,2,1.1,1147,2971,,,SF_2543
2024,July,2,1.1,1793,374,,,SF_5093
2024,July,2,1.2,1196,796,,,SF_3254
2024,July,2,1.2,3881,905,,,SF_2051
2024,July,2,1.3,2976,322,,,SF_3939
2024,July,2,1.5,3848,2186,,,SF_574
2024,July,2,1.7,158,8372,,,SF_1659
2024,July,2,1.7,2388,7432,,,SF_5690
2024,July,2,1.8,3284,2402,,,SF_1223
2024,July,2,1.9,2777,4426,,,SF_4548
2024,July,2,1.9,3581,4566,,,SF_4820
2024,July,2,2.6,2469,3431,,,SF_3473
2024,July,2,2.7,1078,3424,,,SF_2681
2024,July,2,2.7,2750,9360,,,SF_3659
2024,July,2,2.9,1457,4902,,,SF_649
2024,July,2,3.1,1095,7687,,,SF_3459
2024,July,2,3.1,1298,5843,,,SF_421
2024,July,2,3.1,1384,1791,,,SF_4454
2024,July,2,3.3,2443,6465,,,SF_3941
2024,July,2,3.9,216,6773,,,SF_1146
2024,July,2,3.9,906,2788,,,SF_3362
2024,July,2,4,2760,4719,,,SF_3331
2024,July,2,4.1,446,4051,,,SF_3400
2024,July,2,4.1,2927,6435,,,SF_5324
2024,July,2,4.3,338,5054,,,SF_4945
2024,July,2,4.3,504,267,,,SF_1869
2024,July,2,4.4,1896,2438,,,SF_3841
2024,July,2,4.5,591,4478,,,SF_5100
2024,July,2,4.6,2867,895,,,SF_997
2024,July,2,4.7,1026,5878,,,SF_1992
2024,July,2,4.7,1589,5024,,,SF_3619
2024,July,2,4.8,846,3006,,,SF_2325
2024,July,2,4.9,3273,4120,,,SF_1301
2024,July,2,4.9,3543,8739,,,SF_4623
2024,July,3,1.2,1986,200,,,SF_1861
2024,July,3,1.6,156,7755,,,SF_4265
2024,July,3,1.7,3147,8138,,,SF_3482
2024,July,3,1.8,2236,415,,,SF_5028
2024,July,3,2.4,1885,5048,,,SF_3742
2024,July,3,2.5,719,8519,,,SF_2413
2024,July,3,2.6,1686,6225,,,SF_5578
2024,July,3,2.8,1419,2928,,,SF_3995
2024,July,3,3,170,6677,,,SF_4633
2024,July,3,3,1894,6242,,,SF_3092
2024,July,3,3.3,961,8092,,,SF_4492
2024,July,3,3.4,1975,3744,,,SF_414
2024,July,3,3.6,2773,9242,,,SF_3278
2024,July,3,3.7,132,4245,,,SF_4552
2024,July,3,3.7,1059,9349,,,SF_4090
2024,July,3,3.9,2935,2670,,,SF_3486
2024,July,3,4.1,3015,1836,,,SF_2998
2024,July,3,4.3,1158,2641,,,SF_2612
2024,July,3,4.3,1276,3979,,,SF_5041
2024,July,3,4.6,1429,7724,,,SF_4606
2024,July,4,1.3,395,8978,,,SF_3131
2024,July,4,1.4,3143,91,,,SF_574
2024,July,4,1.8,2626,6997,,,SF_5330
2024,July,4,1.9,2258,4403,,,SF_2288
2024,July,4,1.9,3280,7566,,,SF_784
2024,July,4,2.2,1826,5191,,,SF_1114
2024,July,4,2.3,135,4577,,,SF_2444
2024,July,4,3.3,959,151,,,SF_2315
2024,July,4,3.3,2718,1060,,,SF_1520
2024,July,4,3.4,2957,603,,,SF_58
2024,July,4,3.4,3726,4913,,,SF_416
2024,July,4,3.5,788,3946,,,SF_2483
2024,July,4,3.6,2482,6134,,,SF_4502
2024,July,4,3.6,2691,5403,,,SF_4397
2024,July,4,3.8,283,6022,,,SF_504
2024,July,4,4.2,2987,7746,,,SF_4790
2024,July,4,4.5,2941,5955,,,SF_3032
2024,July,4,4.5,3893,7406,,,SF_2422
2024,July,4,4.6,2578,9258,,,SF_3448
2024,July,4,4.7,1527,2573,,,SF_3617
2024,July,4,4.8,2771,6703,,,SF_2783
2024,July,5,1,2599,2416,,,SF_2867
2024,July,5,1.4,3585,556,,,SF_1584
2024,July,5,1.6,319,3761,,,SF_424
2024,July,5,1.6,2572,7948,,,SF_4173
2024,July,5,1.6,3552,3550,,,SF_4439
2024,July,5,1.7,3847,3349,,,SF_2325
2024,July,5,1.8,1190,5107,,,SF_2717
2024,July,5,1.9,1952,207,,,SF_3897
2024,July,5,1.9,3530,551,,,SF_4659
2024,July,5,2.3,2080,7025,,,SF_709
2024,July,5,2.6,160,5669,,,SF_2674
2024,July,5,2.8,1354,1207,,,SF_413
2024,July,5,3,3490,2751,,,SF_4373
2024,July,5,3,3581,2419,,,SF_1030
2024,July,5,3.1,234,3530,,,SF_1779
2024,July,5,3.6,3758,6451,,,SF_4159
2024,July,5,3.7,2172,149,,,SF_463
2024,July,5,3.8,2037,6381,,,SF_158
2024,July,5,3.8,3046,673,,,SF_6010
2024,July,5,3.9,2895,777,,,SF_5705
2024,July,5,3.9,3275,634,,,SF_328
2024,July,5,4,2744,4860,,,SF_4153
2024,July,5,4,2897,5678,,,SF_1977
2024,July,5,4,3770,1842,,,SF_5249
2024,July,5,4.5,367,1225,,,SF_1810
2024,July,5,4.5,1632,2359,,,SF_5705
2024,July,5,4.5,3806,490,,,SF_3259
2024,July,5,4.6,13,2736,,,SF_3744
2024,July,5,4.7,1498,5434,,,SF_3347
2024,July,6,1.4,3264,8635,,,SF_176
2024,July,6,1.5,1929,7275,,,SF_5683
2024,July,6,1.7,4,1936,,,SF_3438
2024,July,6,1.7,2464,6093,,,SF_4308
2024,July,6,1.7,3620,6150,,,SF_2996
2024,July,6,1.8,3833,4194,,,SF_95
2024,July,6,1.9,2874,5887,,,SF_323
2024,July,6,2.1,3552,7898,,,SF_48
2024,July,6,2.2,666,8059,,,SF_937
2024,July,6,2.3,378,385,,,SF_635
2024,July,6,2.3,1689,3404,,,SF_2077
2024,July,6,2.5,571,5648,,,SF_3302
2024,July,6,2.5,3763,7068,,,SF_3365
2024,July,6,2.5,3821,2833,,,SF_1647
2024,July,6,2.6,2481,6907,,,SF_3410
2024,July,6,2.7,3360,4392,,,SF_494
2024,July,6,2.8,2308,6280,,,SF_4516
2024,July,6,2.9,449,1799,,,SF_4015
2024,July,6,3.1,2924,8431,,,SF_2486
2024,July,6,3.2,1911,6255,,,SF_3954
2024,July,6,3.4,3026,2666,,,SF_4238
2024,July,6,3.8,3185,4908,,,SF_1482
2024,July,6,4,226,2969,,,SF_4279
2024,July,6,4.1,1873,2822,,,SF_5622
2024,July,6,4.2,1574,9599,,,SF_4236
2024,July,6,4.4,1396,2750,,,SF_5746
2024,July,6,4.6,336,1912,,,SF_2072
2024,July,6,4.6,1291,5681,,,SF_3193
2024,July,6,4.9,1067,2770,,,SF_4764
2024,July,7,1.1,479,405,,,SF_5775
2024,July,7,1.1,1878,9213,,,SF_4718
2024,July,7,1.2,877,2957,,,SF_4700
2024,July,7,1.3,1824,3296,,,SF_5354
2024,July,7,1.7,1989,7305,,,SF_4141
2024,July,7,1.8,110,629,,,SF_2299
2024,July,7,1.8,2175,1090,,,SF_4652
2024,July,7,2,1903,7468,,,SF_842
2024,July,7,2.2,3015,3707,,,SF_2892
2024,July,7,2.3,619,8684,,,SF_2757
2024,July,7,2.4,1718,2295,,,SF_4290
2024,July,7,2.4,2195,5523,,,SF_4268
2024,July,7,2.5,1728,7769,,,SF_4306
2024,July,7,2.6,1721,6939,,,SF_1162
2024,July,7,2.7,1603,652,,,SF_2867
2024,July,7,2.7,3468,4961,,,SF_4676
2024,July,7,2.8,3272,8758,,,SF_5024
2024,July,7,3.2,2547,6470,,,SF_1695
2024,July,7,3.4,1247,5059,,,SF_6020
2024,July,7,3.5,145,8471,,,SF_916
2024,July,7,3.6,3866,3167,,,SF_3423
2024,July,7,4,2446,5338,,,SF_1650
2024,July,7,4.1,632,2669,,,SF_4872
2024,July,7,4.2,368,6617,,,SF_3328
2024,July,7,4.2,1819,1825,,,SF_3977
2024,July,7,4.2,3699,4076,,,SF_79
2024,July,7,4.3,2921,5317,,,SF_352
2024,July,7,4.6,2452,212,,,SF_3323
2024,July,7,4.6,3709,1784,,,SF_399
2024,July,7,4.7,3784,7313,,,SF_1515
2024,July,7,4.8,351,1219,,,SF_2657
2024,July,7,4.8,2473,1913,,,SF_1057
2024,July,7,4.9,674,9394,,,SF_4352
2024,July,7,4.9,987,7216,,,SF_1067
2024,July,7,5,2960,3029,,,SF_4594
2024,July,8,1,822,8044,,,SF_1184
2024,July,8,1.1,2681,3688,,,SF_4836
2024,July,8,1.1,3447,1494,,,SF_5167
2024,July,8,1.2,43,8346,,,SF_5664
2024,July,8,1.2,2876,4196,,,SF_825
2024,July,8,1.2,3500,7750,,,SF_1160
2024,July,8,1.4,1457,1220,,,SF_3895
2024,July,8,1.5,1454,2594,,,SF_2376
2024,July,8,1.6,1917,4092,,,SF_2428
2024,July,8,1.6,3579,7782,,,SF_390
2024,July,8,1.7,1561,8214,,,SF_5423
2024,July,8,1.7,3807,6990,,,SF_2650
2024,July,8,2,2249,8785,,,SF_107
2024,July,8,2.1,2754,1260,,,SF_1274
2024,July,8,2.3,398,3113,,,SF_2523
2024,July,8,2.3,2319,8278,,,SF_5364
2024,July,8,2.5,3665,1017,,,SF_5184
2024,July,8,2.5,3950,2148,,,SF_3554
2024,July,8,2.7,2394,9362,,,SF_4109
2024,July,8,2.8,1156,6446,,,SF_2345
2024,July,8,2.8,1661,2747,,,SF_5064
2024,July,8,3,1247,4863,,,SF_612
2024,July,8,3.2,3941,3511,,,SF_5093
2024,July,8,3.4,191,9020,,,SF_5301
2024,July,8,3.7,2863,5262,,,SF_5528
2024,July,8,3.9,1656,6043,,,SF_5384
2024,July,8,3.9,1906,5007,,,SF_4289
2024,July,8,4.2,3913,4107,,,SF_2594
2024,July,8,4.3,1175,65,,,SF_4719
2024,July,8,4.3,1905,6238,,,SF_3391
2024,July,8,4.4,1002,2152,,,SF_916
2024,July,8,4.8,1915,1376,,,SF_3729
2024,July,8,4.9,3006,7099,,,SF_3901
2024,July,8,4.9,3192,5884,,,SF_4406
2024,July,9,1,3701,2613,,,SF_3842
2024,July,9,1.1,1085,9737,,,SF_5985
2024,July,9,1.1,2179,6312,,,SF_3855
2024,July,9,1.3,2816,5953,,,SF_4118
2024,July,9,1.5,1827,9823,,,SF_2088
2024,July,9,1.8,1653,4287,,,SF_459
2024,July,9,1.8,3479,7089,,,SF_1276
2024,July,9,1.9,135,4899,,,SF_2677
2024,July,9,2.1,2177,6529,,,SF_404
2024,July,9,3,2699,8068,,,SF_2095
2024,July,9,3.3,3461,3962,,,SF_5364
2024,July,9,3.4,427,4928,,,SF_5512
2024,July,9,3.8,1387,7958,,,SF_4432
2024,July,9,4.1,1274,3212,,,SF_1486
2024,July,9,4.4,945,1926,,,SF_5664
2024,July,9,4.7,998,3466,,,SF_3441
2024,July,9,4.9,1197,4593,,,SF_5810
2024,July,10,1.7,1672,3730,,,SF_5569
2024,July,10,1.7,3644,4012,,,SF_4687
2024,July,10,1.9,535,4677,,,SF_3108
2024,July,10,1.9,846,5754,,,SF_4585
2024,July,10,2,1711,8652,,,SF_1682
2024,July,10,2,2422,7595,,,SF_509
2024,July,10,2.4,1711,7047,,,SF_5998
2024,July,10,2.5,1613,3760,,,SF_1539
2024,July,10,2.5,2198,7529,,,SF_1082
2024,July,10,2.5,2606,3997,,,SF_5459
2024,July,10,2.5,3581,2590,,,SF_2267
2024,July,10,2.6,2236,5775,,,SF_1439
2024,July,10,2.7,1567,7451,,,SF_162
2024,July,10,2.7,3086,4232,,,SF_5274
2024,July,10,2.7,3851,4080,,,SF_1126
2024,July,10,2.8,3174,2794,,,SF_2165
2024,July,10,3.2,816,3770,,,SF_1227
2024,July,10,3.4,516,2779,,,SF_4577
2024,July,10,3.4,3168,6787,,,SF_3421
2024,July,10,3.4,3859,2505,,,SF_2083
2024,July,10,3.8,1489,2677,,,SF_1940
2024,July,10,4,1606,7179,,,SF_5873
2024,July,10,4.3,2146,2118,,,SF_4038
2024,July,10,4.3,2350,8624,,,SF_3850
2024,July,10,4.4,1812,4970,,,SF_4200
2024,July,10,4.4,3105,9871,,,SF_5471
2024,July,10,4.7,3536,9031,,,SF_5338
2024,July,10,4.8,38,6503,,,SF_2381
2024,July,10,4.8,1352,5076,,,SF_3071
2024,July,10,4.8,2720,7972,,,SF_4774
2024,July,11,1,1664,1509,,,SF_5631
2024,July,11,1.1,802,9794,,,SF_2468
2024,July,11,1.2,3160,7650,,,SF_3098
2024,July,11,1.5,1687,855,,,SF_3323
2024,July,11,1.6,3607,4219,,,SF_2348
